"","date","djia","nasdaqcom","btc","sp500","rate"
"1217",2019-05-16,25862.68,7898.047,7884.90918,2876.32,2.39
"1218",2019-05-17,25764,7816.285,7343.895508,2859.53,2.39
"1219",2019-05-20,25679.9,7702.375,7978.309082,2840.23,2.39
"1220",2019-05-21,25877.33,7785.723,7963.327637,2864.36,2.39
"1221",2019-05-22,25776.61,7750.844,7680.066406,2856.27,2.38
"1222",2019-05-23,25490.47,7628.285,7881.84668,2822.24,2.38
"1223",2019-05-24,25585.69,7637.008,7987.371582,2826.06,2.38
"1224",2019-05-27,NA,NA,8805.77832,NA,NA
"1225",2019-05-28,25347.77,7607.352,8719.961914,2802.39,2.39
"1226",2019-05-29,25126.41,7547.309,8659.487305,2783.02,2.39
"1227",2019-05-30,25169.88,7567.715,8319.472656,2788.86,2.39
"1228",2019-05-31,24815.04,7453.148,8574.501953,2752.06,2.4
"1229",2019-06-03,24819.78,7333.02,8208.995117,2744.45,2.38
"1230",2019-06-04,25332.18,7527.117,7707.770996,2803.27,2.38
"1231",2019-06-05,25539.57,7575.477,7824.231445,2826.15,2.38
"1232",2019-06-06,25720.66,7615.555,7822.023438,2843.49,2.37
"1233",2019-06-07,25983.94,7742.102,8043.951172,2873.34,2.37
"1234",2019-06-10,26062.68,7823.168,8000.32959,2886.73,2.37
"1235",2019-06-11,26048.51,7822.566,7927.714355,2885.72,2.37
"1236",2019-06-12,26004.83,7792.719,8145.857422,2879.84,2.37
"1237",2019-06-13,26106.77,7837.129,8230.923828,2891.64,2.37
"1238",2019-06-14,26089.61,7796.66,8693.833008,2886.98,2.36
"1239",2019-06-17,26112.53,7845.023,9320.352539,2889.67,2.38
"1240",2019-06-18,26465.54,7953.883,9081.762695,2917.75,2.37
"1241",2019-06-19,26504,7987.324,9273.521484,2926.46,2.37
"1242",2019-06-20,26753.17,8051.34,9527.160156,2954.18,2.37
"1243",2019-06-21,26719.13,8031.707,10144.556641,2950.46,2.38
"1244",2019-06-24,26727.54,8005.695,11011.102539,2945.35,2.38
"1245",2019-06-25,26548.22,7884.715,11790.916992,2917.38,2.38
"1246",2019-06-26,26536.82,7909.973,13016.231445,2913.78,2.38
"1247",2019-06-27,26526.58,7967.758,11182.806641,2924.92,2.38
"1248",2019-06-28,26599.96,8006.242,12407.332031,2941.76,2.4
"1249",2019-07-01,26717.43,8091.164,10583.134766,2964.33,2.39
"1250",2019-07-02,26786.68,8109.094,10801.677734,2973.01,2.4
"1251",2019-07-03,26966,8170.23,11961.269531,2995.82,2.41
"1252",2019-07-04,NA,NA,11215.4375,NA,NA
"1253",2019-07-05,26922.12,8161.789,10978.459961,2990.41,2.42
"1254",2019-07-08,26806.14,8098.383,12285.958008,2975.95,2.41
"1255",2019-07-09,26783.49,8141.727,12573.8125,2979.63,2.41
"1256",2019-07-10,26860.2,8202.531,12156.512695,2993.07,2.41
"1257",2019-07-11,27088.08,8196.043,11358.662109,2999.91,2.4
"1258",2019-07-12,27332.03,8244.145,11815.986328,3013.77,2.38
"1259",2019-07-15,27359.16,8258.184,10895.089844,3014.3,2.4
"1260",2019-07-16,27335.63,8222.797,9477.641602,3004.04,2.41
"1261",2019-07-17,27219.85,8185.207,9693.802734,2984.42,2.41
"1262",2019-07-18,27222.97,8207.242,10666.482422,2995.11,2.41
"1263",2019-07-19,27154.2,8146.488,10530.732422,2976.61,2.41
"1264",2019-07-22,27171.9,8204.137,10343.106445,2985.03,2.4
"1265",2019-07-23,27349.19,8251.402,9900.767578,3005.47,2.4
"1266",2019-07-24,27269.97,8321.5,9811.925781,3019.56,2.4
"1267",2019-07-25,27140.98,8238.539,9911.841797,3003.67,2.4
"1268",2019-07-26,27192.45,8330.211,9870.303711,3025.86,2.4
"1269",2019-07-29,27221.35,8293.328,9519.145508,3020.97,2.4
"1270",2019-07-30,27198.02,8273.613,9607.423828,3013.18,2.39
"1271",2019-07-31,26864.27,8175.418,10085.62793,2980.38,2.4
"1272",2019-08-01,26583.42,8111.121,10399.668945,2953.56,2.14
"1273",2019-08-02,26485.01,8004.074,10518.174805,2932.05,2.14
"1274",2019-08-05,25717.74,7726.039,11805.65332,2844.74,2.13
"1275",2019-08-06,26029.52,7833.266,11478.168945,2881.77,2.13
"1276",2019-08-07,26007.07,7862.824,11941.96875,2883.98,2.12
"1277",2019-08-08,26378.19,8039.156,11966.407227,2938.09,2.12
"1278",2019-08-09,26287.44,7959.141,11862.936523,2918.65,2.12
"1279",2019-08-12,25907.37,7863.41,11382.616211,2883.75,2.12
"1280",2019-08-13,26279.91,8016.359,10895.830078,2926.32,2.12
"1281",2019-08-14,25479.42,7773.938,10051.704102,2840.6,2.12
"1282",2019-08-15,25579.39,7766.617,10311.545898,2847.6,2.13
"1283",2019-08-16,25886.01,7895.992,10374.338867,2888.68,2.13
"1284",2019-08-19,26135.79,8002.813,10916.053711,2923.65,2.13
"1285",2019-08-20,25962.44,7948.559,10763.232422,2900.51,2.13
"1286",2019-08-21,26202.73,8020.207,10138.049805,2924.43,2.12
"1287",2019-08-22,26252.24,7991.387,10131.055664,2922.95,2.12
"1288",2019-08-23,25628.9,7751.766,10407.964844,2847.11,2.12
"1289",2019-08-26,25898.83,7853.734,10370.820313,2878.38,2.12
"1290",2019-08-27,25777.9,7826.945,10185.5,2869.16,2.12
"1291",2019-08-28,26036.1,7856.883,9754.422852,2887.94,2.12
"1292",2019-08-29,26362.25,7973.395,9510.200195,2924.58,2.12
"1293",2019-08-30,26403.28,7962.883,9598.173828,2926.46,2.13
"1294",2019-09-02,NA,NA,10346.760742,NA,NA
"1295",2019-09-03,26118.02,7874.16,10623.540039,2906.27,2.13
"1296",2019-09-04,26355.47,7976.879,10594.493164,2937.78,2.13
"1297",2019-09-05,26728.15,8116.828,10575.533203,2976,2.13
"1298",2019-09-06,26797.46,8103.074,10353.302734,2978.71,2.12
"1299",2019-09-09,26835.51,8087.438,10334.974609,2978.43,2.13
"1300",2019-09-10,26909.43,8084.156,10115.975586,2979.39,2.13
"1301",2019-09-11,27137.04,8169.68,10178.37207,3000.93,2.13
"1302",2019-09-12,27182.45,8194.469,10410.126953,3009.57,2.13
"1303",2019-09-13,27219.52,8176.715,10360.546875,3007.39,2.14
"1304",2019-09-16,27076.82,8153.543,10276.793945,2997.96,2.25
"1305",2019-09-17,27110.8,8186.016,10241.272461,3005.7,2.3
"1306",2019-09-18,27147.08,8177.391,10198.248047,3006.73,2.25
"1307",2019-09-19,27094.79,8182.879,10266.415039,3006.79,1.9
"1308",2019-09-20,26935.07,8117.676,10181.641602,2992.07,1.9
"1309",2019-09-23,26949.99,8112.461,9729.324219,2991.78,1.9
"1310",2019-09-24,26807.77,7993.625,8620.566406,2966.6,1.9
"1311",2019-09-25,26970.71,8077.383,8486.993164,2984.87,1.9
"1312",2019-09-26,26891.12,8030.66,8118.967773,2977.62,1.85
"1313",2019-09-27,26820.25,7939.625,8251.845703,2961.79,1.83
"1314",2019-09-30,26916.83,7999.34,8293.868164,2976.74,1.9
"1315",2019-10-01,26573.04,7908.684,8343.276367,2940.25,1.88
"1316",2019-10-02,26078.62,7785.246,8393.041992,2887.61,1.85
"1317",2019-10-03,26201.04,7872.266,8259.992188,2910.63,1.83
"1318",2019-10-04,26573.72,7982.473,8205.939453,2952.01,1.82
"1319",2019-10-07,26478.02,7956.293,8245.623047,2938.79,1.82
"1320",2019-10-08,26164.04,7823.777,8228.783203,2893.06,1.82
"1321",2019-10-09,26346.01,7903.742,8595.740234,2919.4,1.82
"1322",2019-10-10,26496.67,7950.781,8586.473633,2938.13,1.82
"1323",2019-10-11,26816.59,8057.039,8321.756836,2970.27,1.82
"1324",2019-10-14,26787.36,8048.648,8374.686523,2966.15,NA
"1325",2019-10-15,27024.8,8148.707,8205.369141,2995.68,1.9
"1326",2019-10-16,27001.98,8124.184,8047.526855,2989.69,1.9
"1327",2019-10-17,27025.88,8156.852,8103.911133,2997.95,1.85
"1328",2019-10-18,26770.2,8089.543,7973.20752,2986.2,1.85
"1329",2019-10-21,26827.64,8162.988,8243.720703,3006.72,1.85
"1330",2019-10-22,26788.1,8104.297,8078.203125,2995.99,1.85
"1331",2019-10-23,26833.95,8119.793,7514.671875,3004.52,1.85
"1332",2019-10-24,26805.53,8185.797,7493.48877,3010.29,1.85
"1333",2019-10-25,26958.06,8243.117,8660.700195,3022.55,1.83
"1334",2019-10-28,27090.72,8325.984,9256.148438,3039.42,1.83
"1335",2019-10-29,27071.42,8276.852,9427.6875,3036.89,1.82
"1336",2019-10-30,27186.69,8303.977,9205.726563,3046.77,1.82
"1337",2019-10-31,27046.23,8292.359,9199.584961,3037.56,1.58
"1338",2019-11-01,27347.36,8386.398,9261.104492,3066.91,1.57
"1339",2019-11-04,27462.11,8433.199,9412.612305,3078.27,1.56
"1340",2019-11-05,27492.63,8434.68,9342.527344,3074.62,1.56
"1341",2019-11-06,27492.56,8410.629,9360.879883,3076.78,1.55
"1342",2019-11-07,27674.8,8434.516,9267.561523,3085.18,1.55
"1343",2019-11-08,27681.24,8475.313,8804.880859,3093.08,1.55
"1344",2019-11-11,27691.49,8464.277,8757.788086,3087.01,NA
"1345",2019-11-12,27691.49,8486.09,8815.662109,3091.84,1.55
"1346",2019-11-13,27783.59,8482.102,8808.262695,3094.04,1.55
"1347",2019-11-14,27781.96,8479.016,8708.094727,3096.63,1.55
"1348",2019-11-15,28004.89,8540.828,8491.992188,3120.46,1.55
"1349",2019-11-18,28036.22,8549.938,8309.286133,3122.03,1.55
"1350",2019-11-19,27934.02,8570.656,8206.145508,3120.18,1.55
"1351",2019-11-20,27821.09,8526.73,8027.268066,3108.46,1.55
"1352",2019-11-21,27766.29,8506.211,7642.75,3103.54,1.55
"1353",2019-11-22,27875.62,8519.887,7296.577637,3110.29,1.55
"1354",2019-11-25,28066.47,8632.488,7146.133789,3133.64,1.55
"1355",2019-11-26,28121.68,8647.934,7218.371094,3140.52,1.55
"1356",2019-11-27,28164,8705.176,7531.663574,3153.63,1.55
"1357",2019-11-28,NA,NA,7463.105957,NA,NA
"1358",2019-11-29,28051.41,8665.473,7761.243652,3140.98,1.56
"1359",2019-12-02,27783.04,8567.988,7321.988281,3113.87,1.56
"1360",2019-12-03,27502.81,8520.645,7320.145508,3093.2,1.55
"1361",2019-12-04,27649.78,8566.672,7252.034668,3112.76,1.55
"1362",2019-12-05,27677.79,8570.703,7448.307617,3117.43,1.55
"1363",2019-12-06,28015.06,8656.527,7546.996582,3145.91,1.55
"1364",2019-12-09,27909.6,8621.828,7400.899414,3135.96,1.55
"1365",2019-12-10,27881.72,8616.184,7278.119629,3132.52,1.55
"1366",2019-12-11,27911.3,8654.051,7217.427246,3141.63,1.55
"1367",2019-12-12,28132.05,8717.316,7243.134277,3168.57,1.55
"1368",2019-12-13,28135.38,8734.879,7269.68457,3168.8,1.55
"1369",2019-12-16,28235.89,8814.227,6932.480469,3191.45,1.56
"1370",2019-12-17,28267.16,8823.355,6640.515137,3192.52,1.55
"1371",2019-12-18,28239.28,8827.734,7276.802734,3191.14,1.55
"1372",2019-12-19,28376.96,8887.219,7202.844238,3205.37,1.55
"1373",2019-12-20,28455.09,8924.957,7218.816406,3221.22,1.55
"1374",2019-12-23,28551.53,8945.648,7355.628418,3224.01,1.55
"1375",2019-12-24,28515.45,8952.883,7322.532227,3223.38,1.55
"1376",2019-12-25,NA,NA,7275.155762,NA,NA
"1377",2019-12-26,28621.39,9022.391,7238.966797,3239.91,1.55
"1378",2019-12-27,28645.26,9006.617,7290.088379,3240.02,1.55
"1379",2019-12-30,28462.14,8945.992,7292.995117,3221.29,1.55
"1380",2019-12-31,28538.44,8972.605,7193.599121,3230.78,1.55
"1381",2020-01-01,NA,NA,7200.174316,NA,NA
"1382",2020-01-02,28868.8,9092.188,6985.470215,3257.85,1.55
"1383",2020-01-03,28634.88,9020.77,7344.884277,3234.85,1.55
"1384",2020-01-06,28703.38,9071.465,7769.219238,3246.28,1.55
"1385",2020-01-07,28583.68,9068.582,8163.692383,3237.18,1.55
"1386",2020-01-08,28745.09,9129.242,8079.862793,3253.05,1.55
"1387",2020-01-09,28956.9,9203.426,7879.071289,3274.7,1.55
"1388",2020-01-10,28823.77,9178.859,8166.554199,3265.35,1.54
"1389",2020-01-13,28907.05,9273.934,8144.194336,3288.13,1.54
"1390",2020-01-14,28939.67,9251.328,8827.764648,3283.15,1.54
"1391",2020-01-15,29030.22,9258.695,8807.010742,3289.29,1.54
"1392",2020-01-16,29297.64,9357.133,8723.786133,3316.81,1.54
"1393",2020-01-17,29348.1,9388.945,8929.038086,3329.62,1.55
"1394",2020-01-20,NA,NA,8657.642578,NA,NA
"1395",2020-01-21,29196.04,9370.809,8745.894531,3320.79,1.55
"1396",2020-01-22,29186.27,9383.77,8680.875977,3321.75,1.55
"1397",2020-01-23,29160.09,9402.477,8406.515625,3325.54,1.55
"1398",2020-01-24,28989.73,9314.91,8445.43457,3295.47,1.55
"1399",2020-01-27,28535.8,9139.309,8909.819336,3243.63,1.55
"1400",2020-01-28,28722.85,9269.68,9358.589844,3276.24,1.55
"1401",2020-01-29,28734.45,9275.164,9316.629883,3273.4,1.55
"1402",2020-01-30,28859.44,9298.934,9508.993164,3283.66,1.6
"1403",2020-01-31,28256.03,9150.938,9350.529297,3225.52,1.59
"1404",2020-02-03,28399.81,9273.402,9293.521484,3248.92,1.59
"1405",2020-02-04,28807.63,9467.973,9180.962891,3297.59,1.59
"1406",2020-02-05,29290.85,9508.684,9613.423828,3334.69,1.59
"1407",2020-02-06,29379.77,9572.152,9729.801758,3345.78,1.59
"1408",2020-02-07,29102.51,9520.512,9795.943359,3327.71,1.58
"1409",2020-02-10,29276.82,9628.391,9856.611328,3352.09,1.58
"1410",2020-02-11,29276.34,9638.941,10208.236328,3357.75,1.58
"1411",2020-02-12,29551.42,9725.961,10326.054688,3379.45,1.58
"1412",2020-02-13,29423.31,9711.969,10214.379883,3373.94,1.58
"1413",2020-02-14,29398.08,9731.176,10312.116211,3380.16,1.58
"1414",2020-02-17,NA,NA,9690.142578,NA,NA
"1415",2020-02-18,29232.19,9732.742,10141.996094,3370.29,1.59
"1416",2020-02-19,29348.03,9817.18,9633.386719,3386.15,1.59
"1417",2020-02-20,29219.98,9750.965,9608.475586,3373.23,1.59
"1418",2020-02-21,28992.41,9576.59,9686.441406,3337.75,1.58
"1419",2020-02-24,27960.8,9221.281,9650.174805,3225.89,1.58
"1420",2020-02-25,27081.36,8965.613,9341.705078,3128.21,1.58
"1421",2020-02-26,26957.59,8980.773,8820.522461,3116.39,1.58
"1422",2020-02-27,25766.64,8566.48,8784.494141,2978.76,1.58
"1423",2020-02-28,25409.36,8567.367,8672.455078,2954.22,1.58
"1424",2020-03-02,26703.32,8952.164,8869.669922,3090.23,1.59
"1425",2020-03-03,25917.41,8684.09,8787.786133,3003.37,1.59
"1426",2020-03-04,27090.86,9018.09,8755.246094,3130.12,1.09
"1427",2020-03-05,26121.28,8738.594,9078.762695,3023.94,1.09
"1428",2020-03-06,25864.78,8575.617,9122.545898,2972.37,1.09
"1429",2020-03-09,23851.02,7950.676,7923.644531,2746.56,1.09
"1430",2020-03-10,25018.16,8344.254,7909.729492,2882.23,1.09
"1431",2020-03-11,23553.22,7952.051,7911.430176,2741.38,1.09
"1432",2020-03-12,21200.62,7201.801,4970.788086,2480.64,1.1
"1433",2020-03-13,23185.62,7874.875,5563.707031,2711.02,1.1
"1434",2020-03-16,20188.52,6904.594,5014.47998,2386.13,0.25
"1435",2020-03-17,21237.38,7334.781,5225.629395,2529.19,0.25
"1436",2020-03-18,19898.92,6989.844,5238.438477,2398.1,0.25
"1437",2020-03-19,20087.19,7150.578,6191.192871,2409.39,0.2
"1438",2020-03-20,19173.98,6879.516,6198.77832,2304.92,0.15
"1439",2020-03-23,18591.93,6860.672,6416.314941,2237.4,0.15
"1440",2020-03-24,20704.91,7417.855,6734.803711,2447.33,0.12
"1441",2020-03-25,21200.55,7384.297,6681.062988,2475.56,0.1
"1442",2020-03-26,22552.17,7797.535,6716.44043,2630.07,0.1
"1443",2020-03-27,21636.78,7502.379,6469.79834,2541.47,0.1
"1444",2020-03-30,22327.48,7774.152,6429.841797,2626.65,0.09
"1445",2020-03-31,21917.16,7700.098,6438.644531,2584.59,0.08
"1446",2020-04-01,20943.51,7360.582,6606.776367,2470.5,0.06
"1447",2020-04-02,21413.44,7487.313,6793.624512,2526.9,0.05
"1448",2020-04-03,21052.53,7373.082,6733.387207,2488.65,0.05
"1449",2020-04-06,22679.99,7913.238,7271.78125,2663.68,0.05
"1450",2020-04-07,22653.86,7887.258,7176.414551,2659.41,0.05
"1451",2020-04-08,23433.57,8090.902,7334.098633,2749.98,0.05
"1452",2020-04-09,23719.37,8153.574,7302.089355,2789.82,0.05
"1453",2020-04-10,NA,NA,6865.493164,NA,0.05
"1454",2020-04-13,23390.77,8192.426,6845.037598,2761.63,0.05
"1455",2020-04-14,23949.76,8515.742,6842.427734,2846.06,0.05
"1456",2020-04-15,23504.35,8393.176,6642.109863,2783.36,0.05
"1457",2020-04-16,23537.68,8532.363,7116.804199,2799.55,0.05
"1458",2020-04-17,24242.49,8650.141,7096.18457,2874.56,0.05
"1459",2020-04-20,23650.44,8560.727,6881.958496,2823.16,0.05
"1460",2020-04-21,23018.88,8263.23,6880.323242,2736.56,0.05
"1461",2020-04-22,23475.82,8495.379,7117.20752,2799.31,0.05
"1462",2020-04-23,23515.26,8494.754,7429.724609,2797.8,0.04
"1463",2020-04-24,23775.27,8634.52,7550.900879,2836.74,0.05
"1464",2020-04-27,24133.78,8730.164,7795.601074,2878.48,0.04
"1465",2020-04-28,24101.55,8607.73,7807.058594,2863.39,0.04
"1466",2020-04-29,24633.86,8914.711,8801.038086,2939.51,0.04
"1467",2020-04-30,24345.72,8889.551,8658.553711,2912.43,0.05
"1468",2020-05-01,23723.69,8604.949,8864.766602,2830.71,0.05
"1469",2020-05-04,23749.76,8710.715,8912.654297,2842.74,0.05
"1470",2020-05-05,23883.09,8809.121,9003.070313,2868.44,0.05
"1471",2020-05-06,23664.64,8854.387,9268.761719,2848.42,0.05
"1472",2020-05-07,23875.89,8979.66,9951.518555,2881.19,0.05
"1473",2020-05-08,24331.32,9121.32,9842.666016,2929.8,0.05
"1474",2020-05-11,24221.99,9192.344,8601.795898,2930.32,0.05
"1475",2020-05-12,23764.78,9002.551,8804.477539,2870.12,0.05
"1476",2020-05-13,23247.97,8863.168,9269.987305,2820,0.05
"1477",2020-05-14,23625.34,8943.723,9733.72168,2852.5,0.05
"1478",2020-05-15,23685.42,9014.559,9328.197266,2863.7,0.05
"1479",2020-05-18,24597.37,9234.828,9726.575195,2953.91,0.05
"1480",2020-05-19,24206.86,9185.105,9729.038086,2922.94,0.05
"1481",2020-05-20,24575.9,9375.777,9522.981445,2971.61,0.05
"1482",2020-05-21,24474.12,9284.883,9081.761719,2948.51,0.05
"1483",2020-05-22,24465.16,9324.586,9182.577148,2955.45,0.05
"1484",2020-05-25,NA,NA,8906.93457,NA,NA
"1485",2020-05-26,24995.11,9340.219,8835.052734,2991.77,0.05
"1486",2020-05-27,25548.27,9412.359,9181.017578,3036.13,0.05
"1487",2020-05-28,25400.64,9368.988,9525.750977,3029.73,0.05
"1488",2020-05-29,25383.11,9489.871,9439.124023,3044.31,0.05
"1489",2020-06-01,25475.02,9552.051,10167.268555,3055.73,0.05
"1490",2020-06-02,25742.65,9608.375,9529.803711,3080.82,0.06
"1491",2020-06-03,26269.89,9682.91,9656.717773,3122.87,0.06
"1492",2020-06-04,26281.82,9615.813,9800.636719,3112.35,0.06
"1493",2020-06-05,27110.98,9814.082,9665.533203,3193.93,0.07
"1494",2020-06-08,27572.44,9924.746,9771.489258,3232.39,0.07
"1495",2020-06-09,27272.3,9953.754,9795.700195,3207.18,0.07
"1496",2020-06-10,26989.99,10020.348,9870.094727,3190.14,0.08
"1497",2020-06-11,25128.17,9492.727,9321.78125,3002.1,0.08
"1498",2020-06-12,25605.54,9588.809,9480.84375,3041.31,0.08
"1499",2020-06-15,25763.16,9726.023,9450.702148,3066.59,0.09
"1500",2020-06-16,26289.98,9895.867,9538.024414,3124.74,0.09
"1501",2020-06-17,26119.61,9910.531,9480.254883,3113.49,0.09
"1502",2020-06-18,26080.1,9943.051,9411.84082,3115.34,0.09
"1503",2020-06-19,25871.46,9946.125,9288.018555,3097.74,0.09
"1504",2020-06-22,26024.96,10056.477,9648.717773,3117.86,0.08
"1505",2020-06-23,26156.1,10131.367,9629.658203,3131.29,0.08
"1506",2020-06-24,25445.94,9909.164,9313.610352,3050.33,0.08
"1507",2020-06-25,25745.6,10017.004,9264.813477,3083.76,0.08
"1508",2020-06-26,25015.55,9757.219,9162.917969,3009.05,0.08
"1509",2020-06-29,25595.8,9874.152,9190.854492,3053.24,0.08
"1510",2020-06-30,25812.88,10058.766,9137.993164,3100.29,0.08
"1511",2020-07-01,25734.97,10154.629,9228.325195,3115.86,0.08
"1512",2020-07-02,25827.36,10207.629,9123.410156,3130.01,0.09
"1513",2020-07-03,NA,NA,9087.303711,NA,0.09
"1514",2020-07-06,26287.03,10433.648,9375.474609,3179.72,0.09
"1515",2020-07-07,25890.18,10343.887,9252.277344,3145.32,0.09
"1516",2020-07-08,26067.28,10492.5,9428.333008,3169.94,0.09
"1517",2020-07-09,25706.09,10547.75,9277.967773,3152.05,0.09
"1518",2020-07-10,26075.3,10617.445,9278.807617,3185.04,0.09
"1519",2020-07-13,26085.8,10390.844,9243.614258,3155.22,0.09
"1520",2020-07-14,26642.59,10488.578,9243.213867,3197.52,0.09
"1521",2020-07-15,26870.1,10550.492,9192.836914,3226.56,0.1
"1522",2020-07-16,26734.71,10473.828,9132.227539,3215.57,0.1
"1523",2020-07-17,26671.95,10503.191,9151.392578,3224.73,0.09
"1524",2020-07-20,26680.87,10767.094,9164.231445,3251.84,0.1
"1525",2020-07-21,26840.4,10680.363,9374.887695,3257.3,0.1
"1526",2020-07-22,27005.84,10706.129,9525.363281,3276.02,0.09
"1527",2020-07-23,26652.33,10461.418,9581.072266,3235.66,0.09
"1528",2020-07-24,26469.89,10363.176,9536.892578,3215.63,0.09
"1529",2020-07-27,26584.77,10536.266,10990.873047,3239.41,0.1
"1530",2020-07-28,26379.28,10402.09,10912.823242,3218.44,0.1
"1531",2020-07-29,26539.57,10542.941,11100.467773,3258.44,0.1
"1532",2020-07-30,26313.65,10587.813,11111.213867,3246.22,0.1
"1533",2020-07-31,26428.32,10745.273,11323.466797,3271.12,0.1
"1534",2020-08-03,26664.4,10902.797,11246.348633,3294.61,0.1
"1535",2020-08-04,26828.47,10941.164,11205.892578,3306.51,0.1
"1536",2020-08-05,27201.52,10998.398,11747.022461,3327.77,0.1
"1537",2020-08-06,27386.98,11108.07,11779.773438,3349.16,0.1
"1538",2020-08-07,27433.48,11010.984,11601.472656,3351.28,0.1
"1539",2020-08-10,27791.44,10968.355,11878.111328,3360.47,0.1
"1540",2020-08-11,27686.91,10782.824,11410.525391,3333.69,0.1
"1541",2020-08-12,27976.84,11012.238,11584.93457,3380.35,0.1
"1542",2020-08-13,27896.72,11042.504,11784.137695,3373.43,0.1
"1543",2020-08-14,27931.02,11019.301,11768.871094,3372.85,0.1
"1544",2020-08-17,27844.91,11129.727,12254.402344,3381.99,0.1
"1545",2020-08-18,27778.07,11210.844,11991.233398,3389.78,0.09
"1546",2020-08-19,27692.88,11146.461,11758.283203,3374.85,0.09
"1547",2020-08-20,27739.73,11264.953,11878.37207,3385.51,0.09
"1548",2020-08-21,27930.33,11311.801,11592.489258,3397.16,0.09
"1549",2020-08-24,28308.46,11379.719,11774.595703,3431.28,0.09
"1550",2020-08-25,28248.44,11466.473,11366.134766,3443.62,0.09
"1551",2020-08-26,28331.92,11665.059,11488.363281,3478.73,0.09
"1552",2020-08-27,28492.27,11625.336,11323.397461,3484.55,0.08
"1553",2020-08-28,28653.87,11695.633,11542.5,3508.01,0.09
"1554",2020-08-31,28430.05,11775.457,11680.820313,3500.31,0.09
"1555",2020-09-01,28645.66,11939.668,11970.478516,3526.65,0.09
"1556",2020-09-02,29100.5,12056.441,11414.03418,3580.84,0.09
"1557",2020-09-03,28292.73,11458.102,10245.296875,3455.06,0.09
"1558",2020-09-04,28133.31,11313.133,10511.813477,3426.96,0.09
"1559",2020-09-07,NA,NA,10369.563477,NA,NA
"1560",2020-09-08,27500.89,10847.691,10131.516602,3331.84,0.09
"1561",2020-09-09,27940.47,11141.563,10242.347656,3398.96,0.09
"1562",2020-09-10,27534.58,10919.594,10363.138672,3339.19,0.09
"1563",2020-09-11,27665.64,10853.547,10400.915039,3340.97,0.09
"1564",2020-09-14,27993.33,11056.652,10680.837891,3383.54,0.09
"1565",2020-09-15,27995.6,11190.324,10796.951172,3401.2,0.09
"1566",2020-09-16,28032.38,11050.469,10974.905273,3385.49,0.09
"1567",2020-09-17,27901.98,10910.277,10948.990234,3357.01,0.09
"1568",2020-09-18,27657.42,10793.281,10944.585938,3319.47,0.09
"1569",2020-09-21,27147.7,10778.797,10462.259766,3281.06,0.09
"1570",2020-09-22,27288.18,10963.637,10538.459961,3315.57,0.09
"1571",2020-09-23,26763.13,10632.984,10246.186523,3236.92,0.09
"1572",2020-09-24,26815.44,10672.266,10760.066406,3246.59,0.09
"1573",2020-09-25,27173.96,10913.563,10692.716797,3298.46,0.09
"1574",2020-09-28,27584.06,11117.523,10709.652344,3351.6,0.09
"1575",2020-09-29,27452.66,11085.25,10844.640625,3335.47,0.09
"1576",2020-09-30,27781.7,11167.508,10784.491211,3363,0.09
"1577",2020-10-01,27816.9,11326.508,10619.452148,3380.8,0.09
"1578",2020-10-02,27682.81,11075.016,10575.974609,3348.44,0.09
"1579",2020-10-05,28148.64,11332.484,10793.339844,3408.63,0.09
"1580",2020-10-06,27772.76,11154.605,10604.40625,3360.95,0.09
"1581",2020-10-07,28303.46,11364.598,10668.96875,3419.45,0.09
"1582",2020-10-08,28425.51,11420.98,10915.685547,3446.83,0.09
"1583",2020-10-09,28586.9,11579.945,11064.458008,3477.13,0.09
"1584",2020-10-12,28837.52,11876.258,11555.363281,3534.22,NA
"1585",2020-10-13,28679.81,11863.895,11425.899414,3511.93,0.09
"1586",2020-10-14,28514,11768.73,11429.506836,3488.67,0.09
"1587",2020-10-15,28494.2,11713.871,11495.349609,3483.34,0.09
"1588",2020-10-16,28606.31,11671.555,11322.123047,3483.81,0.09
"1589",2020-10-19,28195.42,11478.883,11742.037109,3426.92,0.09
"1590",2020-10-20,28308.79,11516.496,11916.334961,3443.12,0.09
"1591",2020-10-21,28210.82,11484.695,12823.689453,3435.56,0.09
"1592",2020-10-22,28363.66,11506.004,12965.891602,3453.49,0.09
"1593",2020-10-23,28335.57,11548.281,12931.539063,3465.39,0.09
"1594",2020-10-26,27685.38,11358.938,13075.248047,3400.97,0.09
"1595",2020-10-27,27463.19,11431.352,13654.21875,3390.68,0.09
"1596",2020-10-28,26519.95,11004.867,13271.285156,3271.03,0.09
"1597",2020-10-29,26659.11,11185.594,13437.882813,3310.11,0.09
"1598",2020-10-30,26501.6,10911.59,13546.522461,3269.96,0.09
"1599",2020-11-02,26925.05,10957.613,13550.489258,3310.24,0.09
"1600",2020-11-03,27480.03,11160.574,13950.300781,3369.16,0.09
"1601",2020-11-04,27847.66,11590.781,14133.707031,3443.44,0.09
"1602",2020-11-05,28390.18,11890.926,15579.848633,3510.45,0.09
"1603",2020-11-06,28323.4,11895.23,15565.880859,3509.44,0.09
"1604",2020-11-09,29157.97,11713.781,15332.31543,3550.5,0.09
"1605",2020-11-10,29420.92,11553.855,15290.902344,3545.53,0.09
"1606",2020-11-11,29397.63,11786.43,15701.339844,3572.66,NA
"1607",2020-11-12,29080.17,11709.59,16276.34375,3537.01,0.09
